,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
10,Vogues,19,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.9492}",[],1.7000000000000002,1968,24,141.3,13,4.0,"Turn Around, Look At Me",5,91.78,109,0.0,0.869,0.131,0.9492,none,0.171,0.32,-12.494,3.11e-05,0.0463,6w8Pnj2aUSJysc0b5FSJyr,https://api.spotify.com/v1/tracks/6w8Pnj2aUSJysc0b5FSJyr,166301.0
11,Diana Ross and The Supremes,40,"{'neg': 0.222, 'neu': 0.661, 'pos': 0.117, 'compound': -0.9906}",[],2.1,1968,27,436.5,29,5.6,Love Child,15,96.18,360,0.222,0.661,0.117,-0.9906,none,0.56,0.724,-7.41,4.23e-05,0.308,1JguzruTnY4PrbWu7BKD38,https://api.spotify.com/v1/tracks/1JguzruTnY4PrbWu7BKD38,175707.0
12,Georgie Fame,32,"{'neg': 0.14400000000000002, 'neu': 0.731, 'pos': 0.125, 'compound': -0.7579}",[],3.3,1968,29,291.6,41,4.4,The Ballad Of Bonnie And Clyde,3,82.31,205,0.14400000000000002,0.731,0.125,-0.7579,none,0.706,0.467,-9.523,0.0,0.253,1C2K7ouw8OYXVThAnSXID9,https://api.spotify.com/v1/tracks/1C2K7ouw8OYXVThAnSXID9,189947.0
13,Mary Hopkin,42,"{'neg': 0.052000000000000005, 'neu': 0.802, 'pos': 0.146, 'compound': 0.9756}",[],0.9,1968,30,357.3,14,4.4,Those Were The Days,22,99.23,290,0.052000000000000005,0.802,0.146,0.9756,none,0.374,0.292,-9.404,0.000581,0.108,6QOg1CWFpLAsIK7I54JX4G,https://api.spotify.com/v1/tracks/6QOg1CWFpLAsIK7I54JX4G,310213.0
14,Steppenwolf,36,"{'neg': 0.046, 'neu': 0.671, 'pos': 0.28400000000000003, 'compound': 0.9942000000000001}",['rock'],1.7000000000000002,1968,31,235.8,17,4.0,Born To Be Wild,23,91.78,184,0.046,0.671,0.28400000000000003,0.9942000000000001,rock,0.439,0.734,-12.168,0.333,0.244,3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng,212893.0
15,Sergio Mendes,24,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.993}",[],-0.30000000000000004,1968,36,181.8,8,4.4,The Look Of Love,10,107.69,161,0.0,0.748,0.252,0.993,none,0.644,0.449,-14.863,4.44e-05,0.0686,6QeXqr6JQInV8Q8WDndmBn,https://api.spotify.com/v1/tracks/6QeXqr6JQInV8Q8WDndmBn,166067.0
16,Johnny Nash,20,"{'neg': 0.079, 'neu': 0.881, 'pos': 0.041, 'compound': -0.4425}",[],-0.7000000000000001,1968,37,121.5,9,4.0,Hold Me Tight,7,108.7,108,0.079,0.881,0.041,-0.4425,none,0.766,0.176,-20.756,2.31e-05,0.0656,6eiZdeG6uDUylSH8HBTatE,https://api.spotify.com/v1/tracks/6eiZdeG6uDUylSH8HBTatE,163373.0
17,Troggs,23,"{'neg': 0.04, 'neu': 0.796, 'pos': 0.164, 'compound': 0.9831000000000001}","['pop', 'rock']",1.7000000000000002,1968,40,238.5,8,5.2,Love Is All Around,13,97.2,203,0.04,0.796,0.164,0.9831000000000001,pop,0.459,0.4,-11.788,0.00154,0.102,4KZb4iSEqCu8wUmORpFHoB,https://api.spotify.com/v1/tracks/4KZb4iSEqCu8wUmORpFHoB,178000.0
18,Dionne Warwick,17,"{'neg': 0.05, 'neu': 0.851, 'pos': 0.099, 'compound': 0.6705}","['pop', 'hip-hop/rnb', 'rock', 'soul']",0.9,1968,42,175.5,5,5.6,(Theme From) Valley Of The Dolls,2,104.64,160,0.05,0.851,0.099,0.6705,pop,0.23,0.273,-13.277,2.21e-06,0.059,021O8Fvrww2EJB8220tgXo,https://api.spotify.com/v1/tracks/021O8Fvrww2EJB8220tgXo,218840.0
19,Lemon Pipers,16,"{'neg': 0.073, 'neu': 0.6910000000000001, 'pos': 0.23600000000000002, 'compound': 0.9231}",[],1.7000000000000002,1968,47,119.7,11,4.0,Green Tambourine,6,91.78,90,0.073,0.6910000000000001,0.23600000000000002,0.9231,none,0.509,0.627,-7.392,0.00254,0.24,240FNg8tSGXr9OGswVMuO6,https://api.spotify.com/v1/tracks/240FNg8tSGXr9OGswVMuO6,146427.0
20,Friend and Lover,56,"{'neg': 0.055, 'neu': 0.745, 'pos': 0.2, 'compound': 0.9951000000000001}",[],3.3,1968,49,459.0,10,4.4,Reach Out Of The Darkness,46,82.31,338,0.055,0.745,0.2,0.9951000000000001,none,0.637,0.432,-13.219,0.0185,0.0756,3DrlHWCoFqHQYGwE8MWsuv,https://api.spotify.com/v1/tracks/3DrlHWCoFqHQYGwE8MWsuv,190707.0
