,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound
20,Johnny Mathis,18,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.9888}","['jazz', 'pop', 'soul']",-0.30000000000000004,1957,34,130.5,6,4.4,It's Not For Me To Say,6,107.69,119,0.0,0.757,0.243,0.9888
21,Andy Williams,22,"{'neg': 0.07200000000000001, 'neu': 0.741, 'pos': 0.188, 'compound': 0.9779}",[],1.7000000000000002,1957,36,217.8,6,5.2,Butterfly,12,97.2,181,0.07200000000000001,0.741,0.188,0.9779
22,Fats Domino,26,"{'neg': 0.07100000000000001, 'neu': 0.834, 'pos': 0.096, 'compound': 0.594}","['hip-hop/rnb', 'rock']",0.9,1957,38,206.1,9,4.4,I'm Walkin',12,99.23,177,0.07100000000000001,0.834,0.096,0.594
23,Johnny Mathis,21,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.9862000000000001}","['jazz', 'pop', 'soul']",2.5,1957,39,188.1,5,4.800000000000001,Chances Are,10,89.75,148,0.0,0.744,0.256,0.9862000000000001
24,Nat King Cole,41,"{'neg': 0.043000000000000003, 'neu': 0.6920000000000001, 'pos': 0.265, 'compound': 0.9875}","['jazz', 'pop', 'swing']",-0.30000000000000004,1957,40,186.3,22,3.2,Send For Me,9,102.27,151,0.043000000000000003,0.6920000000000001,0.265,0.9875
25,Ricky Nelson,32,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.9671000000000001}",[],2.5,1957,42,291.6,13,4.800000000000001,Be-bop Baby,26,89.75,228,0.0,0.904,0.096,0.9671000000000001
26,Patti Page,13,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.9756}","['country', 'pop']",1.7000000000000002,1957,46,134.1,11,5.2,Old Cape Cod,3,97.2,109,0.0,0.787,0.213,0.9756
27,Fats Domino,16,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.9674}","['hip-hop/rnb', 'rock']",0.9,1957,48,124.2,5,4.4,Blueberry Hill,8,99.23,100,0.0,0.789,0.211,0.9674
28,Fats Domino,16,"{'neg': 0.162, 'neu': 0.764, 'pos': 0.074, 'compound': -0.8722000000000001}","['hip-hop/rnb', 'rock']",1.3,1957,50,135.0,11,4.800000000000001,Blue Monday,2,98.21,113,0.162,0.764,0.074,-0.8722000000000001
29,Johnny Mathis,22,"{'neg': 0.011, 'neu': 0.643, 'pos': 0.34600000000000003, 'compound': 0.9971000000000001}","['jazz', 'pop', 'soul']",1.3,1957,51,213.3,10,4.800000000000001,Wonderful! Wonderful!,5,98.21,175,0.011,0.643,0.34600000000000003,0.9971000000000001
30,Elvis Presley,24,"{'neg': 0.0, 'neu': 0.47900000000000004, 'pos': 0.521, 'compound': 0.9985}","['blues', 'country', 'pop', 'rock']",0.5,1957,56,152.1,6,4.0,Love Me Tender,12,100.24,125,0.0,0.47900000000000004,0.521,0.9985
31,Harry Belafonte,43,"{'neg': 0.1, 'neu': 0.863, 'pos': 0.037, 'compound': -0.9371}","['blues', 'pop']",-0.30000000000000004,1957,57,333.9,13,4.4,Jamaica Farewell,30,107.69,295,0.1,0.863,0.037,-0.9371
32,Pat Boone,26,"{'neg': 0.101, 'neu': 0.73, 'pos': 0.169, 'compound': 0.9513}","['country', 'pop']",0.1,1957,58,227.7,7,4.800000000000001,Why Baby Why,15,106.67,200,0.101,0.73,0.169,0.9513
33,Jim Reeves,16,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.967}",['country'],0.9,1957,63,122.4,11,4.4,Four Walls,2,99.23,103,0.0,0.807,0.193,0.967
34,Tony Bennett,26,"{'neg': 0.026000000000000002, 'neu': 0.837, 'pos': 0.137, 'compound': 0.9638000000000001}","['jazz', 'pop']",0.9,1957,66,196.2,14,4.4,In the Middle of an Island,15,99.23,163,0.026000000000000002,0.837,0.137,0.9638000000000001
35,Coasters,25,"{'neg': 0.105, 'neu': 0.863, 'pos': 0.032, 'compound': -0.908}",['rock'],-0.30000000000000004,1957,74,190.8,9,4.4,Young Blood,12,107.69,170,0.105,0.863,0.032,-0.908
36,Andy Williams,40,"{'neg': 0.007, 'neu': 0.587, 'pos': 0.406, 'compound': 0.9991000000000001}",[],0.9,1957,76,312.3,9,4.4,I Like Your Kind of Love,22,99.23,264,0.007,0.587,0.406,0.9991000000000001
37,Chuck Berry,51,"{'neg': 0.017, 'neu': 0.889, 'pos': 0.094, 'compound': 0.9752000000000001}","['blues', 'rock']",1.3,1957,79,432.0,25,4.800000000000001,Rock and Roll Music,32,98.21,372,0.017,0.889,0.094,0.9752000000000001
38,Little Richard,30,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.9921000000000001}","['pop', 'rock', 'soul']",1.7000000000000002,1957,80,199.8,12,4.0,Jenny Jenny,21,91.78,150,0.0,0.753,0.247,0.9921000000000001
39,Pat Boone,21,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.9675}","['country', 'pop']",5.2,1957,81,249.3,17,5.2,Bernardine,8,71.82,169,0.0,0.877,0.123,0.9675
40,Little Richard,24,"{'neg': 0.08, 'neu': 0.746, 'pos': 0.17300000000000001, 'compound': 0.9821000000000001}","['pop', 'rock', 'soul']",1.7000000000000002,1957,82,245.7,3,5.2,Keep a Knockin',19,97.2,201,0.08,0.746,0.17300000000000001,0.9821000000000001
41,Chuck Willis,18,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.9808}",[],-1.4,1957,84,118.8,5,4.4,C.C. Rider,10,116.15,117,0.0,0.757,0.243,0.9808
42,Gene Vincent,32,"{'neg': 0.0, 'neu': 0.6930000000000001, 'pos': 0.307, 'compound': 0.9954000000000001}",[],2.5,1957,85,317.7,16,4.800000000000001,Lotta Lovin',14,89.75,240,0.0,0.6930000000000001,0.307,0.9954000000000001
43,Fats Domino,16,"{'neg': 0.106, 'neu': 0.6880000000000001, 'pos': 0.20600000000000002, 'compound': 0.8667}","['hip-hop/rnb', 'rock']",0.1,1957,87,88.2,6,3.6,Valley of Tears,4,101.26,74,0.106,0.6880000000000001,0.20600000000000002,0.8667
44,Pat Boone,30,"{'neg': 0.048, 'neu': 0.8230000000000001, 'pos': 0.129, 'compound': 0.8934000000000001}","['country', 'pop']",2.1,1957,88,157.5,14,3.2,Remember You're Mine,12,85.35,112,0.048,0.8230000000000001,0.129,0.8934000000000001
45,Elvis Presley,12,"{'neg': 0.021, 'neu': 0.655, 'pos': 0.325, 'compound': 0.9867}","['blues', 'country', 'pop', 'rock']",1.3,1957,98,99.0,7,4.800000000000001,Loving You,0,98.21,84,0.021,0.655,0.325,0.9867
